Bank,level,page_num,block_num,par_num,line_num,left,top,width,height,CEng,Ctha,CNum,CSym,label
Kbank,4,1,8,1,4,272,1139,262,36,0,3,6,2,Amount
Kbank,4,1,8,1,4,272,1139,651,39,4,0,7,5,NotUse
Kbank,4,1,8,1,4,273,1117,650,61,2,3,6,2,Amount
Kbank,4,1,8,1,4,273,1139,261,36,0,3,6,2,Amount
Kbank,4,1,8,1,4,273,1139,650,39,0,4,6,2,Amount
Kbank,4,1,8,1,4,273,1139,650,39,0,5,6,2,Amount
Kbank,4,1,8,1,4,273,1139,650,39,1,3,6,2,Amount
Kbank,4,1,8,1,4,274,1093,652,86,2,3,6,2,Amount
Kbank,4,1,8,1,4,274,1138,649,40,3,3,6,2,Amount
Kbank,4,1,8,1,4,274,1139,260,36,0,3,6,2,Amount
Kbank,4,1,8,1,4,274,1139,649,39,1,3,6,2,Amount
Kbank,4,1,8,1,4,274,1210,260,36,0,3,6,2,Amount
Kbank,4,1,8,1,4,309,1139,225,31,0,3,5,1,Amount
Kbank,4,1,8,1,4,309,1139,614,39,1,3,5,1,Amount
Kbank,4,1,8,1,4,310,1094,224,31,0,3,5,1,Amount
Kbank,4,1,8,1,4,310,1117,613,61,2,3,5,1,Amount
Kbank,4,1,8,1,4,310,1121,224,31,0,3,5,1,Amount
Kbank,4,1,8,1,4,310,1127,613,51,2,4,5,1,Amount
Kbank,4,1,8,1,4,310,1139,224,31,0,3,5,1,Amount
Kbank,4,1,8,1,4,310,1139,613,39,0,4,5,2,Amount
Kbank,4,1,8,1,4,310,1139,613,39,1,3,5,2,Amount
Kbank,4,1,8,1,4,310,1139,613,39,2,3,5,1,Amount
Kbank,4,1,8,1,4,310,1139,613,50,1,4,5,3,Amount
Kbank,4,1,8,1,4,311,1094,223,31,0,3,5,1,Amount
Kbank,4,1,8,1,4,311,1121,223,31,0,3,5,1,Amount
Kbank,4,1,8,1,4,311,1139,223,31,0,3,5,1,Amount
Kbank,4,1,8,1,4,311,1139,612,39,0,4,5,1,Amount
Kbank,4,1,8,1,4,311,1139,612,39,0,4,6,2,Amount
Kbank,4,1,8,1,4,311,1139,612,39,1,3,5,1,Amount
Kbank,4,1,8,1,4,311,1139,612,39,2,3,5,2,Amount
Kbank,4,1,8,1,4,311,1139,612,50,2,4,5,1,Amount
Kbank,4,1,8,1,4,335,1094,199,31,0,3,4,1,Amount
Kbank,4,1,8,1,4,335,1139,199,31,0,3,4,1,Amount
Kbank,4,1,8,1,4,336,1076,198,31,0,3,4,1,Amount
Kbank,4,1,8,1,4,336,1094,198,31,0,3,4,1,Amount
Kbank,4,1,8,1,4,336,1138,587,40,1,3,4,2,Amount
Kbank,4,1,8,1,4,336,1139,198,31,0,3,4,1,Amount
Kbank,4,1,8,1,4,337,1139,197,31,0,3,4,1,Amount
Kbank,4,1,8,1,4,361,1139,173,31,0,3,3,1,Amount
Kbank,4,1,8,1,4,361,1234,173,31,0,3,3,1,NotUse
Kbank,4,1,8,1,4,628,1056,298,92,2,0,1,1,NotUse
Kbank,4,1,8,1,4,658,1117,21,21,0,1,0,0,NotUse
Kbank,4,1,8,1,4,893,1148,30,30,1,0,0,0,NotUse
Kbank,4,1,8,1,5,49,1056,873,112,0,6,0,2,NotUse
Kbank,4,1,8,1,5,49,1063,874,64,0,6,0,5,NotUse
Kbank,4,1,8,1,5,51,1113,869,161,5,10,0,3,NotUse
Kbank,4,1,8,1,5,51,1140,678,89,0,10,0,7,NotUse
Kbank,4,1,8,1,5,51,1145,231,35,0,10,0,3,NotUse
Kbank,4,1,8,1,5,51,1148,872,122,5,10,0,3,NotUse
Kbank,4,1,8,1,5,51,1158,770,112,2,10,0,3,NotUse
Kbank,4,1,8,1,5,51,1163,231,35,0,10,0,3,NotUse
Kbank,4,1,8,1,5,51,1178,872,96,0,10,1,6,NotUse
Kbank,4,1,8,1,5,51,1185,677,89,3,10,0,4,NotUse
Kbank,4,1,8,1,5,51,1190,231,35,0,10,0,3,NotUse
Kbank,4,1,8,1,5,51,1195,653,79,0,10,0,6,NotUse
Kbank,4,1,8,1,5,51,1195,709,79,2,10,0,4,NotUse
Kbank,4,1,8,1,5,51,1195,729,79,0,11,0,7,NotUse
Kbank,4,1,8,1,5,51,1208,231,35,0,10,0,3,NotUse
Kbank,4,1,8,1,5,51,1279,231,35,0,10,0,3,NotUse
Kbank,4,1,8,1,5,221,1139,702,39,2,3,8,2,Amount
Kbank,4,1,8,1,5,310,1139,613,39,6,0,6,3,NotUse
Kbank,4,1,8,1,5,311,1139,612,39,2,3,5,2,Amount
Kbank,4,1,8,1,5,336,1097,343,92,1,3,4,1,Amount
Kbank,4,1,8,1,5,336,1139,587,50,0,5,4,2,Amount
Kbank,4,1,8,1,6,309,1140,614,38,2,3,5,1,Amount
Kbank,4,1,8,1,6,311,1139,223,31,0,3,5,1,Amount
Kbank,4,1,8,1,6,361,1234,173,31,0,3,3,1,NotUse
Kbank,4,1,8,1,6,361,1234,521,45,11,3,3,2,NotUse
Kbank,4,1,8,1,6,361,1256,521,72,11,3,3,2,NotUse
Kbank,4,1,8,1,6,361,1261,173,31,0,3,3,1,NotUse
Kbank,4,1,8,1,6,361,1279,173,31,0,3,3,1,NotUse
Kbank,4,1,8,1,6,361,1279,521,45,11,3,3,2,NotUse
Kbank,4,1,8,1,7,51,1208,231,35,0,10,0,3,NotUse
Kbank,4,1,9,1,1,49,1022,124,36,0,5,0,2,NotUse
Kbank,4,1,9,1,1,49,1032,873,140,0,9,0,4,NotUse
Kbank,4,1,9,1,1,49,1055,874,72,0,6,1,2,NotUse
Kbank,4,1,9,1,1,49,1055,874,72,3,5,0,2,NotUse
Kbank,4,1,9,1,1,49,1056,609,57,0,5,0,3,NotUse
Kbank,4,1,9,1,1,49,1056,650,82,0,5,0,3,NotUse
Kbank,4,1,9,1,1,49,1063,874,64,0,6,0,2,NotUse
Kbank,4,1,9,1,1,49,1067,124,36,0,5,0,2,NotUse
Kbank,4,1,9,1,1,50,775,363,8,0,0,0,1,NotUse
Kbank,4,1,9,1,1,50,1343,540,30,2,23,0,5,NotUse
Kbank,4,1,9,1,1,50,1344,389,29,0,19,0,3,NotUse
Kbank,4,1,9,1,1,50,1344,429,29,0,20,0,5,NotUse
Kbank,4,1,9,1,1,51,857,224,43,0,10,0,3,NotUse
Kbank,4,1,9,1,1,51,880,224,43,0,10,0,3,NotUse
Kbank,4,1,9,1,1,51,925,224,43,0,10,0,3,NotUse
Kbank,4,1,9,1,1,51,996,224,43,0,10,0,3,NotUse
Kbank,4,1,9,1,1,51,1099,872,130,5,10,0,3,NotUse
Kbank,4,1,9,1,1,51,1133,872,96,0,11,0,6,NotUse
Kbank,4,1,9,1,1,51,1145,231,35,0,10,0,3,NotUse
Kbank,4,1,9,1,1,51,1150,729,79,0,10,0,7,NotUse
Kbank,4,1,9,1,1,51,1154,874,120,3,10,0,6,NotUse
Kbank,4,1,9,1,1,51,1158,872,112,3,10,0,3,NotUse
Kbank,4,1,9,1,1,51,1163,231,35,0,10,0,3,NotUse
Kbank,4,1,9,1,1,51,1174,780,100,4,10,0,3,NotUse
Kbank,4,1,9,1,1,51,1185,678,89,0,10,0,7,NotUse
Kbank,4,1,9,1,1,51,1193,653,81,0,10,0,6,NotUse
Kbank,4,1,9,1,1,51,1194,653,80,0,10,0,6,NotUse
Kbank,4,1,9,1,1,51,1195,648,79,0,11,0,5,NotUse
Kbank,4,1,9,1,1,51,1195,653,79,0,10,0,6,NotUse
Kbank,4,1,9,1,1,51,1195,668,79,1,10,0,6,NotUse
Kbank,4,1,9,1,1,51,1195,729,79,0,10,0,7,NotUse
Kbank,4,1,9,1,1,51,1195,760,79,0,11,0,6,NotUse
Kbank,4,1,9,1,1,51,1195,760,79,0,12,0,6,NotUse
Kbank,4,1,9,1,1,51,1208,231,35,0,10,0,3,NotUse
Kbank,4,1,9,1,1,51,1279,231,35,0,10,0,3,NotUse
Kbank,4,1,9,1,1,51,1340,361,30,0,17,0,8,NotUse
Kbank,4,1,9,1,1,51,1340,383,30,0,19,0,6,NotUse
Kbank,4,1,9,1,1,51,1568,480,33,3,12,6,8,NotUse
Kbank,4,1,9,1,1,91,644,320,21,0,0,18,0,RefCode
Kbank,4,1,9,1,1,91,694,320,20,0,0,18,0,RefCode
Kbank,4,1,9,1,1,107,964,816,96,4,0,18,4,RefCode
Kbank,4,1,9,1,1,107,971,694,79,0,0,19,3,RefCode
Kbank,4,1,9,1,1,107,971,816,80,0,1,18,5,RefCode
Kbank,4,1,9,1,1,107,971,816,130,4,2,18,5,RefCode
Kbank,4,1,9,1,1,107,971,816,140,5,0,18,0,RefCode
Kbank,4,1,9,1,1,107,971,820,79,1,0,18,5,RefCode
Kbank,4,1,9,1,1,107,971,820,99,1,2,19,3,RefCode
Kbank,4,1,9,1,1,107,975,816,122,0,3,18,0,RefCode
Kbank,4,1,9,1,1,272,1072,488,58,0,3,7,3,Amount
Kbank,4,1,9,1,1,272,1139,262,36,0,3,6,2,Amount
Kbank,4,1,9,1,1,272,1139,366,36,0,4,6,2,Amount
Kbank,4,1,9,1,1,273,1094,650,39,0,4,6,2,Amount
Kbank,4,1,9,1,1,273,1094,650,39,1,3,6,2,Amount
Kbank,4,1,9,1,1,273,1138,406,51,0,6,6,2,Amount
Kbank,4,1,9,1,1,280,644,504,31,17,0,0,0,NotUse
Kbank,4,1,9,1,1,281,785,289,32,11,0,0,0,NotUse
Kbank,4,1,9,1,1,282,639,414,47,0,15,0,8,NotUse
Kbank,4,1,9,1,1,282,786,383,31,0,0,15,0,NotUse
Kbank,4,1,9,1,1,309,1139,225,31,0,3,5,1,Amount
Kbank,4,1,9,1,1,310,1094,613,39,0,4,5,1,Amount
Kbank,4,1,9,1,1,310,1139,224,31,0,3,5,1,Amount
Kbank,4,1,9,1,1,310,1139,328,31,0,4,5,1,Amount
Kbank,4,1,9,1,1,311,1094,223,31,0,3,5,1,Amount
Kbank,4,1,9,1,1,311,1094,327,31,0,3,5,2,Amount
Kbank,4,1,9,1,1,311,1094,612,39,1,3,5,2,Amount
Kbank,4,1,9,1,1,335,1139,199,31,0,3,4,1,Amount
Kbank,4,1,9,1,1,361,1234,521,45,11,3,3,2,NotUse
Kbank,4,1,9,1,1,361,1279,521,45,11,3,3,2,NotUse
Kbank,4,1,9,1,1,479,631,196,121,3,0,0,0,NotUse
Kbank,4,1,9,1,1,479,746,196,81,5,0,0,0,NotUse
Kbank,4,1,9,1,1,624,908,303,303,0,0,0,1,NotUse
Kbank,4,1,9,1,1,624,926,303,303,0,0,0,1,NotUse
Kbank,4,1,9,1,1,624,926,303,303,0,0,0,2,NotUse
Kbank,4,1,9,1,1,624,953,303,193,0,0,0,1,NotUse
Kbank,4,1,9,1,1,624,953,303,303,0,0,0,1,NotUse
Kbank,4,1,9,1,1,624,971,303,303,0,0,0,1,NotUse
Kbank,4,1,9,1,1,624,971,303,303,0,0,0,3,NotUse
Kbank,4,1,9,1,1,624,975,146,224,0,0,0,4,NotUse
Kbank,4,1,9,1,1,624,975,303,299,0,0,0,3,NotUse
Kbank,4,1,9,1,1,624,1007,303,222,0,0,0,1,NotUse
Kbank,4,1,9,1,1,624,1026,303,248,0,0,0,2,NotUse
Kbank,4,1,9,1,1,624,1032,303,242,0,0,0,1,NotUse
Kbank,4,1,9,1,1,624,1042,303,303,0,0,0,1,NotUse
Kbank,4,1,9,1,1,628,975,193,295,0,0,0,1,NotUse
Kbank,4,1,9,1,1,628,975,295,112,2,0,0,0,NotUse
Kbank,4,1,9,1,1,628,1036,81,167,0,0,0,2,NotUse
Kbank,4,1,9,1,1,628,1103,295,122,0,3,0,0,NotUse
Kbank,4,1,9,1,1,628,1154,71,71,0,0,0,3,NotUse
Kbank,4,1,9,1,1,628,1154,101,71,0,1,0,3,NotUse
Kbank,4,1,9,1,1,634,1015,130,178,0,0,0,2,NotUse
Kbank,4,1,9,1,1,648,1036,61,128,0,0,0,2,NotUse
Kbank,4,1,9,1,1,666,1248,216,31,11,0,0,1,NotUse
Kbank,4,1,9,1,1,666,1293,216,31,11,0,0,1,NotUse
Kbank,4,1,9,1,1,740,975,183,152,2,0,0,0,NotUse
Kbank,4,1,9,1,1,740,1104,187,125,0,0,0,3,NotUse
Kbank,4,1,9,1,1,770,926,157,157,0,0,0,2,NotUse
Kbank,4,1,9,1,1,770,975,153,71,1,0,0,0,NotUse
Kbank,4,1,9,1,1,770,975,153,91,2,0,0,1,NotUse
Kbank,4,1,9,1,1,811,985,112,142,2,1,0,0,NotUse
Kbank,4,1,9,1,1,821,1056,102,112,1,0,0,0,NotUse
Kbank,4,1,9,1,1,831,975,11,20,0,1,0,0,NotUse
Kbank,4,1,9,1,1,842,1056,81,71,2,0,0,0,NotUse
Kbank,4,1,9,1,1,852,930,71,102,1,0,1,1,NotUse
Kbank,4,1,9,1,1,890,100,21,45,3,0,0,0,NotUse
Kbank,4,1,9,1,1,893,1087,30,40,0,0,1,1,NotUse
Kbank,4,1,9,1,1,893,1133,30,92,0,0,0,1,NotUse
Kbank,4,1,9,1,1,893,1148,30,30,0,2,0,1,NotUse
Kbank,4,1,9,1,1,908,100,9,45,0,0,2,0,NotUse
Kbank,4,1,9,1,2,49,1056,680,56,1,5,0,2,NotUse
Kbank,4,1,9,1,2,49,1056,874,71,0,7,0,2,NotUse
Kbank,4,1,9,1,2,51,692,86,24,0,5,0,2,NotUse
Kbank,4,1,9,1,2,51,741,86,24,0,5,0,2,NotUse
Kbank,4,1,9,1,2,51,921,699,74,0,10,0,4,NotUse
Kbank,4,1,9,1,2,51,1133,872,92,0,11,0,3,NotUse
Kbank,4,1,9,1,2,51,1150,729,79,3,10,0,3,NotUse
Kbank,4,1,9,1,2,51,1163,231,35,0,10,0,3,NotUse
Kbank,4,1,9,1,2,51,1208,231,35,0,10,0,3,NotUse
Kbank,4,1,9,1,2,51,1395,785,37,0,26,9,12,NotUse
Kbank,4,1,9,1,2,51,1395,793,35,0,26,10,11,NotUse
Kbank,4,1,9,1,2,51,1395,806,37,0,26,10,12,NotUse
Kbank,4,1,9,1,2,71,936,463,31,0,0,18,0,RefCode
Kbank,4,1,9,1,2,107,930,816,71,0,1,18,2,RefCode
Kbank,4,1,9,1,2,107,971,821,89,0,0,18,7,RefCode
Kbank,4,1,9,1,2,107,975,816,71,2,0,18,5,RefCode
Kbank,4,1,9,1,2,107,1002,426,29,0,0,18,0,RefCode
Kbank,4,1,9,1,2,107,1002,427,29,0,0,18,0,RefCode
Kbank,4,1,9,1,2,107,1002,428,29,0,0,18,0,RefCode
Kbank,4,1,9,1,2,107,1073,427,29,0,0,18,0,RefCode
Kbank,4,1,9,1,2,248,1139,675,39,0,4,7,3,Amount
Kbank,4,1,9,1,2,273,1139,365,36,0,3,7,2,Amount
Kbank,4,1,9,1,2,274,1094,260,36,0,3,6,2,Amount
Kbank,4,1,9,1,2,309,1139,614,50,1,3,6,1,Amount
Kbank,4,1,9,1,2,310,1094,224,31,0,3,5,1,Amount
Kbank,4,1,9,1,2,310,1139,224,31,0,3,5,1,Amount
Kbank,4,1,9,1,2,310,1139,338,50,1,3,5,1,Amount
Kbank,4,1,9,1,2,311,1127,612,51,1,3,6,1,Amount
Kbank,4,1,9,1,2,335,1138,344,32,0,3,4,2,Amount
Kbank,4,1,9,1,2,335,1139,588,39,0,3,4,2,Amount
Kbank,4,1,9,1,2,336,1134,587,59,2,3,4,2,Amount
Kbank,4,1,9,1,2,336,1139,587,39,2,3,4,1,Amount
Kbank,4,1,9,1,2,361,1234,521,45,11,3,3,2,NotUse
Kbank,4,1,9,1,2,479,685,196,142,2,0,0,0,NotUse
Kbank,4,1,9,1,2,480,652,324,55,0,1,0,3,NotUse
Kbank,4,1,9,1,2,624,1083,269,146,0,0,0,1,NotUse
Kbank,4,1,9,1,2,624,1146,303,106,0,0,0,2,NotUse
Kbank,4,1,9,1,2,628,1056,71,31,3,0,0,0,NotUse
Kbank,4,1,9,1,2,705,1236,79,38,1,3,0,1,NotUse
Kbank,4,1,9,1,2,750,1056,173,133,2,0,0,0,NotUse
Kbank,4,1,9,1,2,791,1040,131,91,3,0,1,0,NotUse
Kbank,4,1,9,1,2,831,1076,92,51,3,0,0,0,NotUse
Kbank,4,1,9,1,2,893,1087,30,40,0,0,1,1,NotUse
Kbank,4,1,9,1,2,893,1148,30,30,0,0,0,1,NotUse
Kbank,4,1,9,1,3,49,1004,124,36,0,5,0,2,NotUse
Kbank,4,1,9,1,3,49,1007,874,61,0,8,0,2,NotUse
Kbank,4,1,9,1,3,49,1067,124,36,0,5,0,2,NotUse
Kbank,4,1,9,1,3,51,1154,872,120,4,10,0,3,NotUse
Kbank,4,1,9,1,3,51,1163,231,35,0,10,0,3,NotUse
Kbank,4,1,9,1,3,51,1195,653,79,0,10,0,6,NotUse
Kbank,4,1,9,1,3,107,971,816,126,2,0,18,3,RefCode
Kbank,4,1,9,1,3,273,743,138,20,0,3,4,1,Amount
Kbank,4,1,9,1,3,273,792,138,20,0,3,4,1,Amount
Kbank,4,1,9,1,3,311,1139,223,31,0,3,5,1,Amount
Kbank,4,1,9,1,3,361,1234,173,31,0,3,3,1,NotUse
Kbank,4,1,9,1,3,893,1148,30,30,0,0,0,1,NotUse
Kbank,4,1,9,1,4,49,1032,874,99,2,6,0,2,NotUse
Kbank,4,1,9,1,4,53,790,160,24,0,10,0,3,NotUse
Kbank,4,1,9,1,4,53,839,160,24,0,10,0,3,NotUse
Kbank,4,1,9,1,4,274,1139,260,36,0,3,6,2,Amount
Kbank,4,1,9,1,4,309,1139,225,31,0,3,5,1,Amount
Kbank,4,1,9,1,4,310,1139,224,31,0,3,5,1,Amount
Kbank,4,1,9,1,4,311,1139,223,31,0,3,5,1,Amount
Kbank,4,1,9,1,4,336,1076,198,31,0,3,4,1,Amount
Kbank,4,1,9,1,4,336,1139,198,31,0,3,4,1,Amount
Kbank,4,1,9,1,4,337,1139,197,31,0,3,4,1,Amount
Kbank,4,1,9,1,4,361,1234,521,45,11,3,3,2,NotUse
Kbank,4,1,9,1,5,51,1145,231,35,0,10,0,3,NotUse
Kbank,4,1,9,1,5,51,1195,689,79,3,10,0,6,NotUse
Kbank,4,1,9,1,5,51,1208,231,35,0,10,0,3,NotUse
Kbank,4,1,9,1,5,310,1113,613,80,4,3,5,1,Amount
Kbank,4,1,9,1,6,361,1279,521,45,11,3,3,2,NotUse
Kbank,4,1,10,1,1,49,1056,589,56,1,5,0,2,NotUse
Kbank,4,1,10,1,1,49,1067,124,36,0,5,0,2,NotUse
Kbank,4,1,10,1,1,49,1138,124,36,0,5,0,2,NotUse
Kbank,4,1,10,1,1,50,1344,468,29,2,19,0,5,NotUse
Kbank,4,1,10,1,1,51,925,224,43,0,10,0,3,NotUse
Kbank,4,1,10,1,1,51,1148,649,81,0,10,0,6,NotUse
Kbank,4,1,10,1,1,51,1150,653,79,0,10,0,6,NotUse
Kbank,4,1,10,1,1,51,1163,231,35,0,10,0,3,NotUse
Kbank,4,1,10,1,1,51,1193,653,81,0,10,0,6,NotUse
Kbank,4,1,10,1,1,51,1195,653,79,0,10,0,6,NotUse
Kbank,4,1,10,1,1,51,1195,668,79,2,10,0,6,NotUse
Kbank,4,1,10,1,1,51,1195,760,79,1,10,0,6,NotUse
Kbank,4,1,10,1,1,51,1208,231,35,0,10,0,3,NotUse
Kbank,4,1,10,1,1,51,1511,531,37,0,13,10,8,Amount
Kbank,4,1,10,1,1,51,1511,531,37,0,15,8,9,Amount
Kbank,4,1,10,1,1,51,1511,531,37,3,12,8,9,NotUse
Kbank,4,1,10,1,1,51,1511,532,37,0,15,8,8,Amount
Kbank,4,1,10,1,1,51,1682,817,43,3,38,0,16,NotUse
Kbank,4,1,10,1,1,52,789,162,26,0,10,0,3,NotUse
Kbank,4,1,10,1,1,273,1121,261,36,0,3,6,2,Amount
Kbank,4,1,10,1,1,274,1139,384,36,0,4,6,2,Amount
Kbank,4,1,10,1,1,309,1139,225,31,0,3,5,1,Amount
Kbank,4,1,10,1,1,310,1139,224,31,0,3,5,1,Amount
Kbank,4,1,10,1,1,310,1139,613,39,0,5,5,1,Amount
Kbank,4,1,10,1,1,310,1139,613,39,1,3,5,2,Amount
Kbank,4,1,10,1,1,311,1094,223,31,0,3,5,1,Amount
Kbank,4,1,10,1,1,311,1094,612,39,0,5,5,1,Amount
Kbank,4,1,10,1,1,311,1139,223,31,0,3,5,1,Amount
Kbank,4,1,10,1,1,335,1139,199,31,0,3,4,1,Amount
Kbank,4,1,10,1,1,336,1094,198,31,0,3,4,1,Amount
Kbank,4,1,10,1,1,336,1139,302,31,0,3,4,2,Amount
Kbank,4,1,10,1,1,361,1234,521,45,11,3,3,2,NotUse
Kbank,4,1,10,1,1,361,1279,521,45,11,3,3,2,NotUse
Kbank,4,1,10,1,1,475,626,204,205,0,0,0,1,NotUse
Kbank,4,1,10,1,1,475,676,204,204,0,0,0,1,NotUse
Kbank,4,1,10,1,1,501,847,151,22,11,0,0,1,NotUse
Kbank,4,1,10,1,1,624,908,303,303,0,0,0,1,NotUse
Kbank,4,1,10,1,1,624,926,4,157,0,0,0,1,NotUse
Kbank,4,1,10,1,1,624,926,303,303,0,0,0,1,NotUse
Kbank,4,1,10,1,1,624,971,303,303,0,0,0,1,NotUse
Kbank,4,1,10,1,1,624,1042,303,303,0,0,0,1,NotUse
Kbank,4,1,10,1,1,628,930,295,132,4,0,0,0,NotUse
Kbank,4,1,10,1,1,628,975,71,91,0,0,2,1,NotUse
Kbank,4,1,10,1,1,628,1199,173,71,3,0,0,0,NotUse
Kbank,4,1,10,1,1,654,926,273,299,0,0,0,3,NotUse
Kbank,4,1,10,1,1,666,1248,216,31,11,0,0,1,NotUse
Kbank,4,1,10,1,1,666,1293,216,31,11,0,0,1,NotUse
Kbank,4,1,10,1,1,675,926,252,116,0,0,0,1,NotUse
Kbank,4,1,10,1,1,699,926,228,303,0,0,0,1,NotUse
Kbank,4,1,10,1,1,699,1052,143,95,0,0,0,3,NotUse
Kbank,4,1,10,1,1,709,1260,92,10,1,1,0,0,NotUse
Kbank,4,1,10,1,1,747,502,200,67,0,0,0,2,NotUse
Kbank,4,1,10,1,1,770,975,153,71,2,0,0,0,NotUse
Kbank,4,1,10,1,1,780,975,143,152,0,1,0,0,NotUse
Kbank,4,1,10,1,1,821,1056,102,122,0,1,0,0,NotUse
Kbank,4,1,10,1,1,842,975,81,132,0,2,0,0,NotUse
Kbank,4,1,10,1,1,842,1056,81,71,0,1,0,0,NotUse
Kbank,4,1,10,1,1,893,1087,30,40,0,0,1,1,NotUse
Kbank,4,1,10,1,1,893,1148,30,30,0,3,0,2,NotUse
Kbank,4,1,10,1,1,908,100,9,45,0,0,2,0,NotUse
Kbank,4,1,10,1,1,908,115,9,5,2,0,0,0,NotUse
Kbank,4,1,10,1,2,51,1133,869,92,0,11,0,3,NotUse
Kbank,4,1,10,1,2,51,1154,763,120,2,10,0,3,NotUse
Kbank,4,1,10,1,2,51,1154,871,120,0,12,0,6,NotUse
Kbank,4,1,10,1,2,51,1158,872,112,2,10,0,3,NotUse
Kbank,4,1,10,1,2,51,1177,678,79,0,10,0,7,NotUse
Kbank,4,1,10,1,2,51,1195,653,79,0,10,0,6,NotUse
Kbank,4,1,10,1,2,51,1208,231,35,0,10,0,3,NotUse
Kbank,4,1,10,1,2,51,1395,772,35,0,26,9,11,NotUse
Kbank,4,1,10,1,2,107,1002,426,29,0,0,18,0,RefCode
Kbank,4,1,10,1,2,247,1127,472,48,0,3,7,3,Amount
Kbank,4,1,10,1,2,273,1056,650,214,0,3,6,3,Amount
Kbank,4,1,10,1,2,274,1134,410,59,2,3,6,3,Amount
Kbank,4,1,10,1,2,310,1139,224,31,0,3,5,1,Amount
Kbank,4,1,10,1,2,311,1139,223,31,0,3,5,1,Amount
Kbank,4,1,10,1,2,311,1139,612,39,2,3,5,2,Amount
Kbank,4,1,10,1,2,311,1210,223,31,0,3,5,1,Amount
Kbank,4,1,10,1,2,336,1139,587,50,0,4,4,2,Amount
Kbank,4,1,10,1,2,337,1139,197,31,0,3,4,1,Amount
Kbank,4,1,10,1,2,658,1042,235,183,0,0,0,2,NotUse
Kbank,4,1,10,1,2,753,607,141,22,0,0,3,0,NotUse
Kbank,4,1,10,1,2,760,1147,163,123,0,0,0,2,NotUse
Kbank,4,1,10,1,2,780,975,143,152,2,0,0,0,NotUse
Kbank,4,1,10,1,2,893,1148,30,30,0,0,0,1,NotUse
Kbank,4,1,10,1,3,49,1067,124,36,0,5,0,2,NotUse
Kbank,4,1,10,1,3,51,1154,873,120,0,13,0,4,NotUse
Kbank,4,1,10,1,3,51,1158,872,112,3,10,0,3,NotUse
Kbank,4,1,10,1,3,51,1195,653,79,0,10,0,6,NotUse
Kbank,4,1,10,1,3,51,1208,231,35,0,10,0,3,NotUse
Kbank,4,1,10,1,3,335,1139,199,31,0,3,4,1,Amount
Kbank,4,1,10,1,3,752,627,209,33,4,0,0,0,NotUse
Kbank,4,1,10,1,4,310,1139,224,31,0,3,5,1,Amount
Kbank,4,1,10,1,5,51,1208,231,35,0,10,0,3,NotUse
Kbank,4,1,10,1,6,361,1279,521,45,11,3,3,2,NotUse
Kbank,4,1,11,1,1,49,1067,124,36,0,5,0,2,NotUse
Kbank,4,1,11,1,1,50,1343,540,30,2,23,0,5,NotUse
Kbank,4,1,11,1,1,51,1193,653,81,0,10,0,6,NotUse
Kbank,4,1,11,1,1,51,1194,653,80,0,10,0,6,NotUse
Kbank,4,1,11,1,1,51,1195,653,79,0,10,0,6,NotUse
Kbank,4,1,11,1,1,51,1195,678,79,0,10,1,6,NotUse
Kbank,4,1,11,1,1,51,1195,760,79,0,11,0,6,NotUse
Kbank,4,1,11,1,1,51,1195,770,79,0,10,0,7,NotUse
Kbank,4,1,11,1,1,51,1279,231,35,0,10,0,3,NotUse
Kbank,4,1,11,1,1,51,1511,536,37,0,15,8,8,Amount
Kbank,4,1,11,1,1,51,1625,817,43,3,38,0,16,NotUse
Kbank,4,1,11,1,1,273,1094,650,39,0,4,6,2,Amount
Kbank,4,1,11,1,1,274,1139,364,36,0,3,6,3,Amount
Kbank,4,1,11,1,1,335,1139,199,31,0,3,4,1,Amount
Kbank,4,1,11,1,1,336,1139,198,31,0,3,4,1,Amount
Kbank,4,1,11,1,1,361,1234,521,45,11,3,3,2,NotUse
Kbank,4,1,11,1,1,361,1279,521,45,11,3,3,2,NotUse
Kbank,4,1,11,1,1,474,626,206,206,0,0,0,1,NotUse
Kbank,4,1,11,1,1,624,926,303,303,0,0,0,1,NotUse
Kbank,4,1,11,1,1,624,1052,303,222,0,0,0,1,NotUse
Kbank,4,1,11,1,1,628,1082,20,41,2,0,0,0,NotUse
Kbank,4,1,11,1,1,628,1103,295,122,0,3,0,0,NotUse
Kbank,4,1,11,1,1,628,1148,295,41,2,6,0,2,NotUse
Kbank,4,1,11,1,1,638,1103,285,41,1,0,0,1,NotUse
Kbank,4,1,11,1,1,658,1036,265,51,0,0,0,1,NotUse
Kbank,4,1,11,1,1,664,971,263,299,0,0,0,3,NotUse
Kbank,4,1,11,1,1,699,1128,194,97,0,0,0,2,NotUse
Kbank,4,1,11,1,1,705,1173,222,50,0,0,0,3,NotUse
Kbank,4,1,11,1,1,709,971,122,140,0,0,0,3,NotUse
Kbank,4,1,11,1,1,890,100,21,45,3,0,0,0,NotUse
Kbank,4,1,11,1,1,890,118,20,27,1,0,0,0,NotUse
Kbank,4,1,11,1,1,893,118,12,3,1,0,0,0,NotUse
Kbank,4,1,11,1,1,893,1103,30,30,1,0,0,0,NotUse
Kbank,4,1,11,1,2,51,1113,842,112,2,10,0,3,NotUse
Kbank,4,1,11,1,2,51,1113,872,116,2,10,0,6,NotUse
